164,中亚城寨内,1,1,118019750,24601166,118.0312062,24.60404382
165,中仑村,0,1,117985866,24613583,117.997171,24.6166931
166,中仑村,1,1,117985416,24614100,117.9967186,24.61721723
167,中医院,0,14,118136944,24501761,118.1484641,24.50474005
168,中医院,1,16,118136712,24501583,118.1482327,24.50456196
169,中医院分院,0,15,118130259,24502215,118.14179,24.50521233
170,中医院分院,1,16,118130053,24502030,118.1415844,24.50502854
171,中华儿女美术馆,0,2,118083083,24441891,118.0944781,24.44557376
172,中华儿女美术馆,1,2,118083158,24441825,118.0945531,24.44550728
173,中堤路口,1,1,118169683,24648833,118.1810428,24.65218117
174,中孚花园,0,9,118141925,24494635,118.1534249,24.49762738
175,中孚花园,1,9,118141958,24495008,118.153458,24.49800065
176,中山公园,0,7,118084423,24459088,118.0958198,24.4627572
177,中山公园,1,9,118084423,24459088,118.0958198,24.4627572
178,中山医院,0,18,118093702,24473518,118.105133,24.47707599
179,中山医院,1,20,118093580,24473351,118.1050104,24.47691101
180,中山路,0,7,118076967,24455558,118.0883516,24.45926209
181,中山路,1,6,118076607,24456257,118.0879916,24.45996097
182,中心小学,0,4,118099585,24504655,118.111063,24.50811598
183,中心小学,1,4,118099591,24504616,118.1110689,24.50807681
184,中沧公路,0,2,118005150,24490916,118.0165595,24.49380011
185,中铁家园,0,5,118035566,24560583,118.0470083,24.56367805
186,中铁家园,1,5,118035716,24560400,118.0471581,24.56349769
187,义芳鞋厂,0,2,118023879,24563912,118.0353219,24.56682698
188,义芳鞋厂,1,3,118023950,24563791,118.0353931,24.56670659
189,乌山,0,2,118259250,24744400,118.2705676,24.74722586
190,乌山,1,2,118259466,24744750,118.2707835,24.74757695
191,乌涂,0,5,118120412,24714187,118.1319316,24.71726879
192,乌涂,1,6,118120033,24713999,118.131552,24.71708622
193,乌涂商业街,0,4,118118716,24708154,118.130228,24.71125885
194,乌涂商业街,1,3,118118679,24707683,118.1301906,24.71078837
195,乌石浦油画村,0,10,118123383,24509262,118.134918,24.51231955
196,乌石浦油画村,1,10,118123020,24509229,118.1345545,24.51229091
197,乐活小镇,0,4,117979638,24601177,117.9908891,24.60438107
198,乐活小镇,1,4,117979716,24601061,117.9909677,24.6042641
199,乐海百货,0,7,118043610,24490500,118.0550583,24.49376952
200,乐海百货,1,7,118043883,24490725,118.0553312,24.49400005
201,九栈林,0,1,118090983,24674283,118.1024179,24.67786506
202,九栈林,1,1,118091700,24673433,118.1031375,24.67700557
203,二农工业区,0,5,118012916,24640616,118.0243778,24.64346891
204,二农工业区,1,5,118011350,24641850,118.022806,24.64470247
205,二市,0,12,118089800,24466483,118.1012137,24.47009528
206,二市,1,20,118089009,24466128,118.1004203,24.46975018
207,云埔,0,3,118063283,24797850,118.0746978,24.8014656
208,云埔,1,3,118062633,24798066,118.0740484,24.80167356
209,云头,0,2,118256333,24751850,118.2676543,24.75466868
210,云头,1,2,118256750,24752450,118.2680715,24.75526951
211,云洋,0,3,118074333,24782966,118.0857575,24.78666184
212,云洋,1,3,118073950,24783433,118.0853738,24.78712827
213,云溪居住公园,0,1,118129600,24730716,118.1411403,24.73370815
214,五头,0,1,118232900,24774250,118.2441815,24.77728908
215,五头,1,1,118232900,24774250,118.2441815,24.77728908
216,五显派出所,0,2,118166133,24749350,118.1775285,24.75264501
217,五显派出所,1,2,118168850,24749666,118.1802284,24.75300605
218,五缘湾商业街,0,1,118166900,24542108,118.1782576,24.54541325
219,五缘湾运动馆,0,3,118181425,24529075,118.1927089,24.53259087
220,五缘湾运动馆,1,3,118181475,24529191,118.1927586,24.53270702
221,五缘湾运营中心,0,1,118183816,24528266,118.1950889,24.53180451
222,五缘湾运营中心,1,1,118182766,24528033,118.1940438,24.53156209
223,五缘湾音乐岛,0,2,118177383,24526783,118.1886898,24.53025196
224,五缘湾音乐岛,1,2,118177166,24526883,118.188474,24.53034908
225,井内,0,3,118048050,24816433,118.0594864,24.81978758
226,井内,1,3,118048266,24816816,118.0597018,24.82017512
227,井城村,0,1,117980133,24577750,117.9913686,24.58094447
228,井城村,1,1,117979783,24578033,117.9910166,24.58123259
229,井头路口,0,3,118199983,24633983,118.2112209,24.63753799
230,井头路口,1,3,118199400,24633483,118.2106388,24.63704164
231,交警大队,0,1,118142235,24666716,118.1537311,24.66969579
232,交警大队,1,1,118141638,24666561,118.1531364,24.66953812
233,交通疗养院,0,2,118147983,24455216,118.1594242,24.45825392
234,交通疗养院,1,2,118148316,24455283,118.1597557,24.45832427
235,京口,0,8,118027766,24461966,118.0392035,24.46494286
236,京口,1,8,118027477,24461944,118.0389145,24.4649168
237,亭洋,0,1,118226000,24651000,118.2372583,24.6541632
238,人力市场,0,1,118238616,24639683,118.2499109,24.64262514
239,人力市场,1,1,118236600,24639216,118.2478907,24.642189
240,人才中心,0,19,118098627,24491022,118.1100912,24.49449974
241,人才中心,1,17,118098739,24490935,118.1102036,24.49441068
242,人才市场,0,4,118239091,24641341,118.2503863,24.64427603
243,人才市场,1,4,118238083,24642908,118.2493756,24.64585787
244,仑上,0,6,118044416,24627958,118.0558842,24.6312352
245,仑上,1,6,118044416,24627958,118.0558842,24.6312352
246,仑头,0,5,118229216,24685400,118.2404552,24.68849566
247,仑头,1,1,118229216,24685400,118.2404552,24.68849566
248,仑头南,0,1,118137500,24411240,118.1490066,24.41423495
249,仑头南,1,1,118137500,24411240,118.1490066,24.41423495
250,仓里,1,6,118117116,24436083,118.1286058,24.43923278
251,仙岳花园,0,17,118113726,24498057,118.1252403,24.50125784
252,仙岳花园,1,18,118113700,24497939,118.1252141,24.50114025
253,仙岳路口,0,20,118121923,24498742,118.1334513,24.5018179
254,仙岳路口,1,22,118122063,24498699,118.1335916,24.50177285
255,仙景村,0,1,117958650,24627783,117.9698215,24.63118169
256,仙景村,1,1,117958683,24628050,117.9698547,24.63144852
257,仙鹭,0,9,118097461,24507297,118.1089335,24.51079487
258,仙鹭,1,7,118097600,24507272,118.1090726,24.51076754
259,会展中心,0,17,118177659,24466169,118.1889306,24.46964413
260,会展中心,1,17,118178277,24465762,118.1895448,24.46924506
261,会展北路口,1,1,118184666,24472100,118.1959073,24.4756484
262,会展南五路,0,4,118173816,24464216,118.1851084,24.46763791
263,会展南五路,1,4,118173816,24464216,118.1851084,24.46763791
264,体育东村,0,7,118108105,24488252,118.1195958,24.49155439
265,体育东村,1,8,118108108,24488194,118.1195987,24.49149627
266,体育中心,0,7,118102809,24487147,118.1142825,24.49054876
267,体育中心,1,8,118102427,24486644,118.1138986,24.49005276
268,体育中心西,0,13,118100131,24487780,118.1115967,24.49123105
269,体育中心西,1,13,118100069,24487872,118.1115348,24.49132414
270,体育路,0,1,118111397,24491845,118.1229,24.49508677
271,体育路,1,1,118111586,24491777,118.1230897,24.49501536
272,何厝下堡,0,4,118188066,24499683,118.1993205,24.50325444
273,何厝下堡,1,4,118188033,24500450,118.1992882,24.50402119
274,何厝边防派出所,0,4,118192350,24485450,118.2035769,24.48903377
275,何厝边防派出所,1,3,118192358,24485541,118.2035849,24.48912496
276,佳丽花园,0,9,118094777,24507116,118.1062409,24.51065809
277,佳丽花园,1,10,118094827,24507144,118.1062912,24.51068523
278,侨福城,0,2,118161933,24479708,118.1733136,24.48293821
279,侨福城,1,2,118161933,24479708,118.1733136,24.48293821
280,侨英中心小学,0,2,118101066,24601166,118.1125361,24.60458747
281,侨英中心小学,1,2,118101316,24600216,118.1127859,24.60363275
282,侨英路,0,3,118098900,24605000,118.1103673,24.60846114
283,侨英路,1,3,118099233,24605133,118.1107017,24.6085882
284,保税区,0,13,118090316,24520283,118.1017674,24.52388782
285,保税区,1,13,118090451,24520727,118.1019027,24.52433004
286,候机大楼,0,4,118129205,24538333,118.1407274,24.54133004
287,候机大楼,1,1,118129216,24538416,118.1407382,24.54141297
288,光明路口,0,1,118022866,24563766,118.0343079,24.5666699
289,光明路口,1,1,118023116,24563933,118.0345581,24.56683967
290,兑山,0,7,118085200,24611733,118.0966366,24.61538485
291,兑山,1,7,118084709,24612338,118.0961452,24.61599415
292,兑山里,0,2,118091300,24614100,118.102754,24.61768308
293,兑山里,1,2,118091700,24613833,118.1031545,24.6174102
294,公交场,0,17,118087421,24508350,118.0988653,24.51199085
295,公交场,1,14,118087593,24508545,118.0990378,24.51218396
296,公交工贸,0,2,118099641,24471866,118.1110883,24.47532486
297,公交工贸,1,2,118099408,24471858,118.1108547,24.47532113
298,公园,0,1,118084283,24459116,118.0956796,24.46278636
299,公园东路,0,6,118085371,24460457,118.0967705,24.4641177
300,公园东路,1,6,118085614,24460759,118.0970141,24.46441757
301,公园东门,0,6,118088185,24464435,118.0995934,24.46806695
302,公园东门,1,6,118088128,24464026,118.099536,24.4676585
303,公路征费中心,0,20,118138028,24493224,118.1495386,24.49620397
304,公路征费中心,1,19,118137734,24493361,118.1492454,24.49634046
305,兴港花园,0,2,118019950,24492050,118.0314091,24.49494185
306,兴港花园,1,2,118022200,24489933,118.0336606,24.49284407
307,内厝,0,4,118269666,24668533,118.2809381,24.67144477
308,内厝,1,4,118269966,24668700,118.2812372,24.67161568
309,内官村,1,2,118177000,0,118.225032,24.688761
310,内林,0,15,118046055,24573905,118.0574776,24.5772105
