118.003577 , 24.612258 | 117.992165822 , 24.6093805958
118.187015 , 24.514591 | 118.175753133 , 24.5110327316
118.160397 , 24.742287 | 118.148967278 , 24.7390896761
118.178675 , 24.484458 | 118.167392536 , 24.480971459
118.12781 , 24.484811 | 118.116293769 , 24.4818004161
118.099017 , 24.572274 | 118.08757325 , 24.5688232269
117.990622 , 24.854063 | 117.97926459 , 24.8510104861
118.164489 , 24.730907 | 118.153093527 , 24.7276479205
118.150744 , 24.495774 | 118.139277933 , 24.4927109953
118.169521 , 24.652394 | 118.1581664 , 24.649052209
118.185558 , 24.488852 | 118.174298752 , 24.4853006549
118.138976 , 24.50023 | 118.127460115 , 24.4972468563
118.08776 , 24.495386 | 118.076325813 , 24.4917524343
118.169244 , 24.531445 | 118.157896614 , 24.5280989025
118.27345 , 24.767291 | 118.262156665 , 24.7643121272
118.094702 , 24.44525 | 118.083283222 , 24.4417091305
118.112755 , 24.712428 | 118.101248516 , 24.709228414
118.079529 , 24.462366 | 118.068141512 , 24.4586694187
118.100548 , 24.70804 | 118.089087436 , 24.7046175312
118.06313 , 24.759856 | 118.05168826 , 24.7562437391
118.181769 , 24.496625 | 118.170490114 , 24.4931050736
118.117703 , 24.494587 | 118.106183833 , 24.4914496727
118.160401 , 24.502323 | 118.148987586 , 24.4991198773
118.18153 , 24.725162 | 118.170245062 , 24.7216501405
118.255433 , 24.605447 | 118.24413979 , 24.6026405221
118.177395 , 24.490802 | 118.166092536 , 24.4873281141
118.115115 , 24.510104 | 118.103592178 , 24.5069274895
118.121632 , 24.498448 | 118.110103316 , 24.4953703821
118.098774 , 24.511706 | 118.087297175 , 24.5082362487
118.081478 , 24.459101 | 118.070085628 , 24.4554119383
118.100351 , 24.475897 | 118.088893419 , 24.4724536605
118.09351 , 24.450559 | 118.082091461 , 24.4469988327
118.345265 , 24.553578 | 118.333960768 , 24.5502870002
118.048789 , 24.573186 | 118.037370062 , 24.5698280705
118.067904 , 24.576214 | 118.05651098 , 24.5725574339
118.034654 , 24.486976 | 118.023196843 , 24.4838883532
118.25508 , 24.641622 | 118.243763586 , 24.6388082136
118.108283 , 24.51988 | 118.096781209 , 24.5165873016
118.052606 , 24.577148 | 118.041192229 , 24.5737115092
118.036403 , 24.473895 | 118.024963056 , 24.4707724202
117.990468 , 24.526657 | 117.979134895 , 24.5236090397
118.17677 , 24.475198 | 118.165484093 , 24.4717385381
118.084581 , 24.456296 | 118.073187486 , 24.4526306461
118.185582 , 24.746769 | 118.174297858 , 24.7432218117
118.112599 , 24.712418 | 118.101099318 , 24.7092102554
118.125401 , 24.709084 | 118.11388341 , 24.7060668115
118.149421 , 24.519338 | 118.137945773 , 24.5162881983
118.146639 , 24.731574 | 118.135145449 , 24.7285555094
118.038341 , 24.49963 | 118.026871079 , 24.4964717889
118.097374 , 24.47242 | 118.085934715 , 24.4689223172
118.170159 , 24.480928 | 118.158832638 , 24.4775687122
118.146753 , 24.731552 | 118.135260338 , 24.7285398807
118.102212 , 24.569659 | 118.090762299 , 24.5662594793
118.204312 , 24.605154 | 118.193097032 , 24.6016428418
118.054185 , 24.632177 | 118.042738696 , 24.628704298
118.104447 , 24.465821 | 118.092994298 , 24.4624564177
118.185991 , 24.469517 | 118.174753907 , 24.4659593519
118.113648 , 24.585872 | 118.102159933 , 24.5826828224
118.05827 , 24.497054 | 118.046840046 , 24.4935047892
118.053099 , 24.632439 | 118.041651496 , 24.6289855111
118.171497 , 24.747862 | 118.160132706 , 24.7444814133
118.13331 , 24.487816 | 118.121795923 , 24.484833286
118.178509 , 24.477823 | 118.167230636 , 24.4743422763
118.132205 , 24.507888 | 118.120668264 , 24.5049044386
118.139544 , 24.504412 | 118.128033657 , 24.5014308922
118.234405 , 24.570645 | 118.223159785 , 24.5676464501
118.132227 , 24.507691 | 118.120699016 , 24.5047057983
118.154601 , 24.72706 | 118.143153362 , 24.7239530743
118.10761 , 24.590907 | 118.096131807 , 24.587609311
118.046564 , 24.457381 | 118.035146161 , 24.4540545956
117.970887 , 24.628662 | 117.959666809 , 24.625343122
118.121763 , 24.439094 | 118.110266093 , 24.4360164925
118.049633 , 24.570326 | 118.038214479 , 24.5669464453
118.108334 , 24.545397 | 118.096850287 , 24.5421055398
118.148384 , 24.529019 | 118.136902791 , 24.5259824402
118.040863 , 24.497416 | 118.029406102 , 24.4942047248
118.062148 , 24.576551 | 118.050752538 , 24.5729591568
118.257455 , 24.653824 | 118.246147449 , 24.6510150062
118.160914 , 24.742247 | 118.149488381 , 24.739041887
118.181592 , 24.877407 | 118.170280362 , 24.8738755765
118.126514 , 24.479846 | 118.115000621 , 24.4768200662
118.172497 , 24.49132 | 118.161174975 , 24.4879205473
118.080319 , 24.460542 | 118.068932183 , 24.4568525607
118.145225 , 24.513766 | 118.133730042 , 24.5107558827
118.182362 , 24.476337 | 118.171106149 , 24.4728139664
118.1611 , 24.482563 | 118.149707962 , 24.479347997
118.10042 , 24.475636 | 118.088962238 , 24.4721944599
118.013562 , 24.540883 | 118.002125011 , 24.5380335901
118.223006 , 24.779796 | 118.211754195 , 24.7765769835
118.084589 , 24.485195 | 118.07316434 , 24.4815340345
118.245208 , 24.686201 | 118.233937684 , 24.6833500791
118.04543 , 24.497899 | 118.033974994 , 24.4945912512
118.11974 , 24.617793 | 118.108208708 , 24.6146982233
118.110355 , 24.48919 | 118.098861492 , 24.4859317747
118.178663 , 24.760838 | 118.16734622 , 24.757358359
118.079523 , 24.462349 | 118.06813115 , 24.4586535885
117.95326 , 24.572202 | 117.942137869 , 24.5688179073
118.159365 , 24.5158 | 118.147941892 , 24.5126111598
118.188705 , 24.490514 | 118.177458898 , 24.4869457678
118.124733 , 24.521777 | 118.113202093 , 24.5187343123
118.079281 , 24.470404 | 118.067880696 , 24.4667042804
118.099937 , 24.493986 | 118.088470005 , 24.4905369372
118.128243 , 24.547953 | 118.116733324 , 24.5449581791
118.176687 , 24.7506 | 118.165356473 , 24.7471440177
118.225994 , 24.679099 | 118.214762575 , 24.6759387237
118.064628 , 24.567804 | 118.053238645 , 24.5641771353
118.081217 , 24.57412 | 118.069814338 , 24.5704505702
118.115566 , 24.614471 | 118.10404484 , 24.6113165646
118.134846 , 24.512402 | 118.123321606 , 24.5094218027
117.958694 , 24.55024 | 117.947556576 , 24.5468453881
117.994644 , 24.600782 | 117.983298401 , 24.5978016043
118.050835 , 24.579144 | 118.039419746 , 24.5757418723
118.045195 , 24.497888 | 118.033742529 , 24.4945858812
118.127643 , 24.485442 | 118.116124839 , 24.4824323361
118.162918 , 24.527767 | 118.151519924 , 24.524524793
118.190307 , 24.723022 | 118.179055299 , 24.7194512597
118.092127 , 24.47376 | 118.080700368 , 24.4701809012
118.006758 , 24.607278 | 117.995331159 , 24.6044139676
118.115066 , 24.591623 | 118.103561995 , 24.5884658762
118.133523 , 24.50176 | 118.121998152 , 24.4987788616
118.100355 , 24.708069 | 118.088894468 , 24.7046424917
118.185578 , 24.474916 | 118.174341296 , 24.471359394
118.05753 , 24.569964 | 118.046125601 , 24.5664372492
118.104619 , 24.608347 | 118.093125743 , 24.6049900002
118.114986 , 24.485239 | 118.1034838 , 24.4820664635
118.126262 , 24.795536 | 118.114739349 , 24.7925154576
118.150575 , 24.495777 | 118.13911035 , 24.4927152331
118.130189 , 24.490015 | 118.118670162 , 24.4870157322
118.180547 , 24.511941 | 118.169250111 , 24.5084372167
118.03787 , 24.484746 | 118.026418165 , 24.4815954207
118.125694 , 24.71588 | 118.114173449 , 24.7128651488
118.179173 , 24.729525 | 118.167873584 , 24.7260389357
118.130543 , 24.532513 | 118.11902086 , 24.5295241892
118.252383 , 24.629989 | 118.241070468 , 24.6271702605
118.121008 , 24.435434 | 118.109511056 , 24.4323417933
118.137389 , 24.505726 | 118.125863056 , 24.5027463545
118.109844 , 24.494819 | 118.09834193 , 24.4915476156
118.053829 , 24.58478 | 118.042419101 , 24.5813205137
118.156413 , 24.494712 | 118.144978459 , 24.4915687673
118.14195 , 24.504945 | 118.130444166 , 24.5019543034
118.035134 , 24.483469 | 118.023678604 , 24.4803675367
117.923008 , 24.546894 | 117.911836858 , 24.5439464386
118.170653 , 24.847566 | 118.159295561 , 24.8441898483
118.153505 , 24.72217 | 118.142057614 , 24.7190769243
118.038157 , 24.642017 | 118.026677547 , 24.6388691177
118.193906 , 24.485756 | 118.182683775 , 24.4821766395
118.152264 , 24.483128 | 118.140821444 , 24.4800418212
118.129528 , 24.431746 | 118.118023168 , 24.4287400907
117.996499 , 24.526119 | 117.985126776 , 24.5231578113
118.079565 , 24.462355 | 118.068178764 , 24.4586581502
118.174833 , 24.471362 | 118.163538933 , 24.4679293316
118.087801 , 24.472333 | 118.076385071 , 24.4686965225
118.153576 , 24.497285 | 118.142128311 , 24.494184034
118.121852 , 24.529012 | 118.110318302 , 24.52593933
117.998365 , 24.597962 | 117.987001111 , 24.5950346674
118.121027 , 24.43567 | 118.109528031 , 24.4325780929
118.046349 , 24.457266 | 118.034936965 , 24.4539399197
118.164136 , 24.52295 | 118.152746879 , 24.5196843995
118.18512 , 24.485311 | 118.173865436 , 24.4817626396
118.045294 , 24.497897 | 118.033844865 , 24.4945953179
118.203216 , 24.666963 | 118.19200334 , 24.6634408667
118.212448 , 24.666976 | 118.20123452 , 24.6635655534
118.132234 , 24.507688 | 118.120704331 , 24.5047011785
117.998246 , 24.570515 | 117.986894639 , 24.567580975
118.159118 , 24.520797 | 118.147695307 , 24.5176171551
118.155695 , 24.514407 | 118.144252464 , 24.5112774349
118.132209 , 24.494845 | 118.120684428 , 24.4918557071
118.160511 , 24.528068 | 118.149100738 , 24.524868796
118.1537 , 24.722033 | 118.142248748 , 24.7189436721
118.085848 , 24.490142 | 118.074422843 , 24.4864884826
118.052341 , 24.568858 | 118.040932653 , 24.5654315465
118.162317 , 24.521594 | 118.150914418 , 24.5183604461
118.18278 , 24.654667 | 118.171496411 , 24.6511495094
118.152849 , 24.519695 | 118.141390468 , 24.5166056371
118.20457 , 24.504662 | 118.193343786 , 24.501135798
118.146054 , 24.497975 | 118.134564635 , 24.4949549686
118.13288 , 24.497861 | 118.121359423 , 24.4948761521
118.181964 , 24.489937 | 118.170695405 , 24.4864109438
118.091116 , 24.457655 | 118.079706528 , 24.45405698
118.17606 , 24.525216 | 118.164746557 , 24.5217690094
118.126869 , 24.511286 | 118.115329477 , 24.5082643166
118.124667 , 24.473173 | 118.113161902 , 24.4701355638
118.152129 , 24.7398 | 118.140649455 , 24.736727733
118.09665 , 24.447668 | 118.085221363 , 24.4441545501
118.132871 , 24.492768 | 118.121354503 , 24.4897880993
118.126728 , 24.433633 | 118.115231659 , 24.4306057936
118.03012 , 24.53743 | 118.018653625 , 24.5344279009
118.033456 , 24.586189 | 118.022013161 , 24.5831358307
118.122751 , 24.476086 | 118.111240991 , 24.4730223451
118.106751 , 24.584179 | 118.095277225 , 24.5808711337
118.108669 , 24.475687 | 118.097186298 , 24.4723944254
118.201637 , 24.496956 | 118.190412229 , 24.4934094351
118.257788 , 24.662999 | 118.246490616 , 24.660189438
118.143313 , 24.48233 | 118.131835614 , 24.4793342681
118.087677 , 24.466871 | 118.07627245 , 24.4632338894
118.113806 , 24.598365 | 118.102305416 , 24.5951776559
118.093571 , 24.450532 | 118.082155768 , 24.4469693121
118.126603 , 24.434651 | 118.115106416 , 24.4316229283
118.124095 , 24.541978 | 118.112574715 , 24.5389355669
118.082369 , 24.484218 | 118.070955288 , 24.4805347734
118.202391 , 24.486714 | 118.191180818 , 24.483171437
118.179141 , 24.729539 | 118.167833102 , 24.7260523386
117.966367 , 24.487625 | 117.955187102 , 24.484254892
118.252353 , 24.629889 | 118.241042514 , 24.6270767816
118.28948 , 24.768653 | 118.278235125 , 24.7653797704
118.041808 , 24.578291 | 118.030373673 , 24.5750770559
118.198884 , 24.515883 | 118.187654412 , 24.5123198199
118.084735 , 24.483418 | 118.073312477 , 24.4797558036
118.061638 , 24.628605 | 118.050200641 , 24.6250149109
118.097871 , 24.461997 | 118.08643645 , 24.4585068404
118.128855 , 24.476984 | 118.117346509 , 24.4739843307
118.061421 , 24.628664 | 118.04997958 , 24.6250763428
118.122522 , 24.476967 | 118.111015962 , 24.4738977587
118.092337 , 24.473499 | 118.080909737 , 24.4699194403
118.246236 , 24.610494 | 118.234944071 , 24.6076436928
118.029356 , 24.597594 | 118.017896058 , 24.5946130177
118.037597 , 24.582482 | 118.026155295 , 24.5793543382
118.099824 , 24.444217 | 118.088386171 , 24.4407630515
118.153387 , 24.498962 | 118.141933539 , 24.4958622729
118.039612 , 24.493311 | 118.028151417 , 24.4901294234
118.0368 , 24.564777 | 118.025361711 , 24.5616596883
118.138403 , 24.505276 | 118.12688567 , 24.5023009969
118.068163 , 24.626498 | 118.056727192 , 24.6228366686
118.243827 , 24.580698 | 118.232563984 , 24.5778263684
118.007603 , 24.587498 | 117.996201923 , 24.5846457603
118.155506 , 24.526531 | 118.144069878 , 24.5234022758
118.171318 , 24.747674 | 118.159960429 , 24.7442945164
118.138212 , 24.718572 | 118.12670346 , 24.715608531
118.11223 , 24.532752 | 118.10072541 , 24.5295290405
118.152211 , 24.73972 | 118.140740483 , 24.7366418241
118.127031 , 24.489448 | 118.115506224 , 24.4864286563
118.11618 , 24.435995 | 118.104691556 , 24.4328295022
118.180747 , 24.652465 | 118.169455131 , 24.6489623613
118.247616 , 24.682469 | 118.236337387 , 24.679638948
118.17669 , 24.475231 | 118.165403829 , 24.4717691314
118.085619 , 24.468037 | 118.074219057 , 24.4643782591
118.151612 , 24.490498 | 118.140162449 , 24.4874201491
118.119057 , 24.478751 | 118.107549684 , 24.4756377762
118.152937 , 24.740225 | 118.141468218 , 24.7371397719
118.124983 , 24.501325 | 118.113447542 , 24.4982886941
118.042543 , 24.502147 | 118.031084337 , 24.498904441
118.128507 , 24.442497 | 118.117015926 , 24.4394896483
118.057368 , 24.614353 | 118.045934418 , 24.6108311411
118.235282 , 24.570961 | 118.224034661 , 24.5679710057
118.135025 , 24.625309 | 118.123489462 , 24.6223435851
118.110688 , 24.466266 | 118.099215915 , 24.463010504
118.162091 , 24.742322 | 118.150674669 , 24.739095643
118.15026 , 24.485453 | 118.138805358 , 24.4823889186
118.14338 , 24.825071 | 118.131886962 , 24.8220797276
118.047153 , 24.587112 | 118.035727673 , 24.5837862408
118.133947 , 24.499751 | 118.122421083 , 24.4967671415
118.058863 , 24.523833 | 118.047430807 , 24.5202786323
118.117602 , 24.498809 | 118.106077941 , 24.4956771486
118.18643 , 24.703292 | 118.175189621 , 24.6997488878
118.23764 , 24.64244 | 118.226350086 , 24.6394897267
118.234728 , 24.571038 | 118.223484095 , 24.5680408588
118.069013 , 24.635666 | 118.057577377 , 24.6319998177
118.259989 , 24.667645 | 118.248700565 , 24.6648268604
118.08742 , 24.461261 | 118.076013176 , 24.4576209855
118.104345 , 24.519408 | 118.09284751 , 24.5160372746
118.036944 , 24.64631 | 118.025470896 , 24.6431861765
118.001178 , 24.528819 | 117.989785058 , 24.5259061053
118.248658 , 24.57201 | 118.237393855 , 24.569178804
118.14613 , 24.497983 | 118.13464571 , 24.4949667233
118.180812 , 24.492132 | 118.16952796 , 24.4886186165
118.067653 , 24.603513 | 118.056239519 , 24.5998615779
118.066428 , 24.599746 | 118.055015129 , 24.5961065778
118.11615 , 24.61004 | 118.104628152 , 24.6068913871
118.107515 , 24.590399 | 118.096039991 , 24.5871051179
118.139377 , 24.503302 | 118.127866579 , 24.5003217261
118.123942 , 24.533463 | 118.112414495 , 24.5304208791
118.110013 , 24.494641 | 118.09851508 , 24.491375261
118.201694 , 24.698219 | 118.19048793 , 24.6946838578
118.251467 , 24.783334 | 118.240161551 , 24.7805162027
118.101772 , 24.523635 | 118.090283277 , 24.5202149548
118.106065 , 24.47119 | 118.094594025 , 24.4678567096
118.005575 , 24.889128 | 117.994126222 , 24.8862420497
118.095441 , 24.509125 | 118.083979267 , 24.5055974898
118.140523 , 24.724752 | 118.129014829 , 24.7217768333
118.069195 , 24.583169 | 118.057797083 , 24.5795085112
118.009777 , 24.577476 | 117.998363489 , 24.5746308856
118.161112 , 24.482554 | 118.149724137 , 24.4793420638
118.048149 , 24.857418 | 118.036676914 , 24.85405223
118.175349 , 24.479256 | 118.164052791 , 24.4758109426
118.138388 , 24.50528 | 118.126866239 , 24.5023008922
118.099862 , 24.681939 | 118.088401596 , 24.6785047322
117.98629 , 24.639528 | 117.974977231 , 24.6364255738
118.141453 , 24.511784 | 118.129942458 , 24.5087994291
118.140303 , 24.508381 | 118.128789622 , 24.5054007739
118.119024 , 24.478814 | 118.107523069 , 24.4757024572
118.144824 , 24.729102 | 118.13332748 , 24.7261007792
118.185009 , 24.489026 | 118.173752096 , 24.4854738528
118.10794 , 24.525995 | 118.09643878 , 24.522698746
118.047369 , 24.565381 | 118.035951964 , 24.5620477511
118.127624 , 24.738467 | 118.116071308 , 24.7354601822
118.059664 , 24.568646 | 118.048266624 , 24.5650846962
118.050904 , 24.578785 | 118.039488406 , 24.5753850771
118.098388 , 24.483403 | 118.086928345 , 24.4799236099
118.124337 , 24.541779 | 118.112820385 , 24.5387436141
118.096327 , 24.474606 | 118.084885399 , 24.4710907015
118.10654 , 24.51072 | 118.095040752 , 24.5073924555
118.084979 , 24.694225 | 118.073567482 , 24.6905777524
118.120648 , 24.48081 | 118.109143767 , 24.4777200905
118.133461 , 24.661827 | 118.121940294 , 24.6588544413
118.115925 , 24.473487 | 118.104431831 , 24.4703278182
118.133934 , 24.499644 | 118.12240628 , 24.4966657204
118.1321 , 24.482432 | 118.120593994 , 24.4794488412
118.106575 , 24.510715 | 118.095071267 , 24.5073834542
118.114118 , 24.490108 | 118.102606073 , 24.4869145012
118.087718 , 24.456033 | 118.07631553 , 24.4523992419
118.107659 , 24.736199 | 118.096146068 , 24.7328996682
118.139397 , 24.512871 | 118.127879847 , 24.5098918152
118.165659 , 24.771938 | 118.154268715 , 24.7686564071
118.003044 , 24.569375 | 117.991666778 , 24.5664907261
118.119007 , 24.731433 | 118.107474892 , 24.7283331373
118.15026 , 24.485468 | 118.138802914 , 24.4824102039
118.039822 , 24.536949 | 118.028368031 , 24.5337652103
118.120639 , 24.476175 | 118.109135031 , 24.4730869503
118.186332 , 24.510344 | 118.175065585 , 24.5067813844
118.148657 , 24.496556 | 118.13718029 , 24.4935124941
118.054285 , 24.487901 | 118.042862225 , 24.4844240831
118.220908 , 24.664731 | 118.209672996 , 24.6614722667
118.161813 , 24.528597 | 118.15040904 , 24.5253734671
118.065268 , 24.633699 | 118.05383704 , 24.6300674058
118.119562 , 24.688515 | 118.108057266 , 24.6854239054
118.049625 , 24.634119 | 118.038165516 , 24.6307410698
118.122095 , 24.543488 | 118.110583002 , 24.5404234494
118.149481 , 24.73777 | 118.137996493 , 24.7347268854
118.056711 , 24.576954 | 118.045306709 , 24.5734467885
118.124403 , 24.541863 | 118.112878806 , 24.5388290762
118.166555 , 24.649148 | 118.155179111 , 24.6458549861
118.126419 , 24.687546 | 118.114905139 , 24.6845364196
118.117752 , 24.498493 | 118.106230683 , 24.4953593028
118.144803 , 24.67505 | 118.133323361 , 24.6720613701
118.126332 , 24.479752 | 118.114820948 , 24.4767285239
118.157551 , 24.728157 | 118.146112982 , 24.7250095529
118.215892 , 24.77412 | 118.204651129 , 24.7707648754
118.090503 , 24.718442 | 118.079058931 , 24.7148560065
118.150555 , 24.495796 | 118.13908954 , 24.4927328722
118.13941 , 24.512879 | 118.127895548 , 24.5099026182
118.145841 , 24.538953 | 118.134356138 , 24.5359445736
118.151691 , 24.48305 | 118.140246202 , 24.4799767856
118.149444 , 24.496402 | 118.137973542 , 24.4933494459
118.139405 , 24.503256 | 118.127894412 , 24.5002719309
118.127982 , 24.513182 | 118.11644836 , 24.5101724645
118.222507 , 24.573676 | 118.211297243 , 24.5704508935
118.116139 , 24.435981 | 118.104653902 , 24.4328162766
118.069889 , 24.601745 | 118.058480306 , 24.5980720697
118.121546 , 24.498572 | 118.110013902 , 24.4954958459
118.163017 , 24.516573 | 118.151620407 , 24.5133297202
118.132403 , 24.507611 | 118.120868917 , 24.5046287526
118.165548 , 24.517968 | 118.154162359 , 24.5146780504
118.139553 , 24.629665 | 118.128030491 , 24.6266885274
118.178193 , 24.842165 | 118.166879723 , 24.8386834792
118.119945 , 24.50995 | 118.108416004 , 24.5068495455
118.108702 , 24.510791 | 118.097193957 , 24.5075025711
118.145633 , 24.514368 | 118.134133765 , 24.5113575246
117.912801 , 24.529418 | 117.901578759 , 24.5266491848
118.106523 , 24.51072 | 118.095022817 , 24.5073870053
118.05379 , 24.766218 | 118.042332585 , 24.7627470597
118.042762 , 24.502321 | 118.031307138 , 24.4990726684
118.08508 , 24.625158 | 118.073637392 , 24.6215087703
118.148401 , 24.542641 | 118.13693765 , 24.5396097053
118.038 , 24.499291 | 118.026535006 , 24.4961411069
118.118465 , 24.52308 | 118.106933886 , 24.5199606312
118.109558 , 24.438288 | 118.09808265 , 24.4350117306
118.065924 , 24.574057 | 118.054535947 , 24.5704252915
117.957231 , 24.552427 | 117.94609688 , 24.5490366603
118.146749 , 24.731485 | 118.135249153 , 24.7284739472
118.184908 , 24.509394 | 118.173638168 , 24.505846523
118.049942 , 24.570288 | 118.038524116 , 24.5669023155
118.058676 , 24.523666 | 118.047246863 , 24.5201103064
118.155452 , 24.734656 | 118.144003176 , 24.7315366859
118.186898 , 24.469034 | 118.175671376 , 24.4654743367
118.122404 , 24.463304 | 118.110905342 , 24.4602388911
118.175304 , 24.469151 | 118.164012297 , 24.4657082104
118.177706 , 24.490734 | 118.166407663 , 24.4872637995
118.155854 , 24.741663 | 118.1443997 , 24.7385359477
118.252111 , 24.624958 | 118.240803143 , 24.6221432851
118.119882 , 24.485966 | 118.108365901 , 24.4828641129
118.15106 , 24.48816 | 118.139604924 , 24.4850948908
118.085354 , 24.468748 | 118.073945933 , 24.465093186
118.119775 , 24.512665 | 118.108244995 , 24.5095594417
118.027813 , 24.581679 | 118.01637173 , 24.5787167953
118.04789 , 24.568532 | 118.036473648 , 24.5651909212
118.084671 , 24.483499 | 118.073254508 , 24.4798322485
118.21691 , 24.702651 | 118.205695972 , 24.6993225974
118.12664 , 24.434756 | 118.115136215 , 24.4317266893
118.092098 , 24.457719 | 118.08068619 , 24.4541402755
118.180933 , 24.479072 | 118.169663868 , 24.4755558957
118.243796 , 24.664588 | 118.232511994 , 24.6617187302
118.178482 , 24.477852 | 118.167205003 , 24.4743689368
117.935763 , 24.873481 | 117.924582245 , 24.8702725567
118.124074 , 24.500608 | 118.112542985 , 24.4975588234
118.050255 , 24.57788 | 118.038836065 , 24.574492135
118.107254 , 24.580643 | 118.095783945 , 24.5773416977
118.100985 , 24.46984 | 118.089532931 , 24.4664068765
118.110396 , 24.489199 | 118.098895832 , 24.4859381404
118.166341 , 24.491788 | 118.154977305 , 24.4884861232
118.181688 , 24.49 | 118.170417187 , 24.4864759217
118.114592 , 24.536315 | 118.103080385 , 24.5331396427
118.119139 , 24.478524 | 118.107635841 , 24.4754157435
118.25511 , 24.640095 | 118.243797451 , 24.6372843044
118.099994 , 24.460415 | 118.088556286 , 24.456966668
118.123988 , 24.542084 | 118.112465204 , 24.5390453527
118.099534 , 24.467609 | 118.088094221 , 24.4641515891
117.987706 , 24.603296 | 117.976396759 , 24.6002150305
118.038997 , 24.499914 | 118.027535839 , 24.4967392097
118.071098 , 24.577097 | 118.059711111 , 24.5734192217
118.020316 , 24.609077 | 118.008851383 , 24.6061940526
118.164737 , 24.730713 | 118.153342731 , 24.7274482288
118.063024 , 24.589767 | 118.051623503 , 24.5861669723
118.179693 , 24.47412 | 118.168429339 , 24.4706232585
118.162388 , 24.841106 | 118.150983287 , 24.8378733797
118.087186 , 24.493544 | 118.075753055 , 24.4899023182
118.126906 , 24.698695 | 118.11539818 , 24.6956906867
117.985953 , 24.521726 | 117.974645887 , 24.5186154954
118.053275 , 24.492911 | 118.041844777 , 24.4894520578
118.129165 , 24.619817 | 118.117622674 , 24.6168231037
118.146039 , 24.513723 | 118.134543986 , 24.5107020924
118.020988 , 24.594443 | 118.009534521 , 24.5915595746
118.097365 , 24.447031 | 118.085931982 , 24.4435285046
118.122185 , 24.497602 | 118.110656544 , 24.494534891
118.11674 , 24.515017 | 118.105208727 , 24.5118657098
118.046429 , 24.47965 | 118.03500188 , 24.4763241388
118.162581 , 24.491982 | 118.151187863 , 24.488740539
118.149192 , 24.700193 | 118.137736533 , 24.6971632114
118.123162 , 24.476197 | 118.111655335 , 24.4731432648
118.088193 , 24.463093 | 118.076782236 , 24.4594604867
118.085834 , 24.490178 | 118.0744065 , 24.4865267228
118.13897 , 24.49961 | 118.127453395 , 24.4966349414
118.148243 , 24.523604 | 118.136766826 , 24.5205679628
118.110148 , 24.489324 | 118.098650201 , 24.4860580615
118.174909 , 24.730633 | 118.163578927 , 24.7272034672
118.152777 , 24.519774 | 118.141313293 , 24.5166848855
118.155826 , 24.539375 | 118.144401582 , 24.5362455809
118.115874 , 24.473443 | 118.104380492 , 24.4702848821
118.215344 , 24.664872 | 118.204124484 , 24.6615141766
118.149358 , 24.730494 | 118.137875677 , 24.7274555113
118.038932 , 24.640996 | 118.027454359 , 24.6378350647
118.198276 , 24.491023 | 118.187059962 , 24.4874487815
118.084283 , 24.456552 | 118.072892001 , 24.4528806726
118.121704 , 24.517427 | 118.1101701 , 24.5143498916
118.066359 , 24.599885 | 118.054953628 , 24.5962457387
118.12648 , 24.479699 | 118.114972987 , 24.4766747005
118.1215 , 24.509892 | 118.109970293 , 24.5068098624
118.182356 , 24.47637 | 118.171097902 , 24.4728422965
118.254321 , 24.674352 | 118.24303513 , 24.6715423662
118.1209 , 24.602201 | 118.109380641 , 24.5991289983
118.09986 , 24.44484 | 118.08842304 , 24.4413855502
118.039769 , 24.500261 | 118.028309624 , 24.4970763151
118.217089 , 24.788192 | 118.20585383 , 24.7848576609
118.109256 , 24.4386 | 118.097782731 , 24.4353191618
118.08475 , 24.479278 | 118.073337727 , 24.4756184711
117.969638 , 24.58515 | 117.958455842 , 24.5818212923
118.113793 , 24.598349 | 118.102286515 , 24.5951669731
118.048819 , 24.573724 | 118.037402476 , 24.570362927
118.115619 , 24.530752 | 118.104099729 , 24.5275875867
118.102282 , 24.581264 | 118.090828426 , 24.577871051
118.105019 , 24.522202 | 118.093527626 , 24.5188438293
118.18055 , 24.511951 | 118.169260439 , 24.5084453366
118.166292 , 24.491782 | 118.154926598 , 24.4884782585
117.986836 , 24.89416 | 117.975507641 , 24.8910525979
118.257907 , 24.671098 | 118.246623304 , 24.6682887899
118.065952 , 24.586508 | 118.054553269 , 24.5828731934
118.031087 , 24.600294 | 118.019629401 , 24.5972766701
118.120692 , 24.513928 | 118.109161041 , 24.5108367627
118.129263 , 24.69044 | 118.117751925 , 24.6874516503
118.177448 , 24.490702 | 118.16614671 , 24.4872307125
118.066414 , 24.576258 | 118.055025514 , 24.572619109
118.167092 , 24.737489 | 118.155712083 , 24.7341790553
118.044686 , 24.459073 | 118.033265576 , 24.4557823031
118.137044 , 24.505772 | 118.125517942 , 24.5027915978
118.123644 , 24.545208 | 118.112132983 , 24.542161056
118.10674 , 24.583914 | 118.095266266 , 24.5805989394
118.033053 , 24.566374 | 118.02161288 , 24.5633322687
118.261708 , 24.694203 | 118.250436033 , 24.6913791288
118.141938 , 24.504943 | 118.130432359 , 24.501954995
118.140236 , 24.508587 | 118.128719528 , 24.5056052924
118.188394 , 24.688478 | 118.17716525 , 24.6849220058
118.247274 , 24.563039 | 118.236006935 , 24.5602015671
118.036543 , 24.488545 | 118.025080559 , 24.4854203761
118.084581 , 24.456307 | 118.073185853 , 24.4526390966
118.12348 , 24.495177 | 118.111954766 , 24.4921233448
